avg_income	median_age	median_networth
32827	25.1	10016
33068	33.1	13977
53821	31.4	51896
42767	30.4	12999
48140	37.3	80514
51433	34.7	43208
58198	33.5	120829
36200	57.1	116725
63496	34.3	43739
60402	32.1	62193
85261	36.7	402163
84321	50.2	347047
48838	34	57698
70977	44.2	233727
65897	42.5	135491
57861	50.5	213279
67171	43.9	339166
55866	34.4	48562
80749	41.8	293349
77559	39.4	310275
80821	36.6	272865
47436	34.8	45052
72136	36.1	226075
71153	33.5	154603
72955	35.9	231827
73024	30.7	152301
71687	32.4	136455
64779	27.7	53136
92961	35.9	323252
93663	43.1	333673
53914	32.4	80694
54473	29.1	95387
68135	32.4	129055
82545	34.7	304522
81978	33.5	304686
54014	30.7	74073
53308	31.6	79196
54726	31	68695
54398	30.3	65659
45383	35.8	26366
64344	32.1	159954
69622	32.4	166166
62854	32.8	162367
60642	34.4	158071
70841	30.6	104681
70087	31	111066
75640	34.6	187157
78278	32	207532
104442	46.2	500001
74941	33.7	160447
102777	42.4	496449
103684	46.9	500001
100736	50.3	500001
100652	31.6	330606
102183	41.8	500001
103432	46.6	500001
90622	31.7	258610
99448	30.7	363613
93110	31.7	319819
86308	36.4	116302
55617	27	17803
101944	36.4	435095
128596	35.1	500001
97309	34	412906
93487	29.6	255471
97794	39.4	450073
64770	45.1	187249
78055	50.5	298312
93403	48.6	500001
88182	42.8	387725
75028	45.5	328262
84779	42.4	339022
64300	31.6	168591
65936	31.5	150887
61308	32	129230
73528	36.6	135108
49753	34.7	92747
46789	33.3	109879
89720	42	352353
56871	36.2	124068
56577	32.6	97011
63904	31	111529
34620	32.2	12421
51831	31.7	80770
34058	55.2	107709
45295	31.9	33913
43185	25.2	39700
52200	28.9	59331
51203	31.5	66506
28976	25.5	9602
39030	30.6	20828
46734	30.8	33762
48919	41.3	57243
51923	27.5	31930
55348	30.9	51671
60837	29.4	90479
84931	32.1	156914
51496	28.4	42633
54747	29.7	66161
54687	30.8	57320
64275	30	26491
78376	35.6	179096
69306	34	98534
100630	32.3	349911
68128	33.6	159805
70972	33.3	107669
92334	35	248768
73863	32.1	195080
79175	36.3	233414
69971	36.2	163859
84845	40	367179
69186	31.8	58236
65270	38.6	178082
79001	35.2	235364
70637	37.7	232017
95561	34.1	279025
67655	35.8	96480
108562	48.5	500001
58456	36	20865
73231	34.2	176895
84092	31.9	139960
76169	34.8	91936
74297	38.2	133453
77560	30.2	57076
90498	45.1	388749
76867	34.5	86143
83292	35.2	268838
78435	29.3	107448
79937	33	171848
83974	34.6	250000
90661	31.5	224043
79332	31.7	179329
82381	33.1	204343
85571	29.4	137963
87513	32.8	283482
41605	27.7	30732
39669	27.6	14916
37653	25.6	11072
44054	29.6	36012
43491	29.5	43446
80781	33.5	167093
83601	32.6	108302
79063	47.9	342184
81463	31.8	171432
86902	30.3	210481
83969	33.4	214207
82149	33.1	220340
101174	31.1	231826
79472	31.4	158232
79199	31.1	180492
55058	42	132221
63024	42.9	98196
61604	31.8	97619
50041	28.3	19740
62635	39.2	92372
39855	54.1	55558
59938	38.1	68875
60800	41	79025
63701	46.4	54531
43250	46.8	18133
62879	35.7	87588
83238	46.5	316071
61728	35.6	121795
77413	36.5	156728
70301	45.8	171659
49946	36.6	30919
61402	35.4	76297
57051	43.7	43830
97639	46	383277
91122	42.8	252539
82863	48.3	261156
50915	29.1	111263
50180	32.4	27239
54228	30.2	64555
44032	29.9	13606
45156	32.4	25823
47930	29.9	14222
56082	29.9	70406
53913	32.6	53510
51372	31.3	27191
80022	36.4	254814
75407	31.8	131015
79612	36.7	283103
88093	32.3	181972
39405	28.6	18846
57304	27.7	25298
59842	30.9	82595
69852	30.5	82273
85170	34	280646
54371	34.6	37511
75587	36.5	267121
59760	25.2	24903
51019	30.2	65801
62008	37.2	86319
70827	37.3	126112
53001	28.6	15951
81316	48	355690
82951	57.8	436563
63105	49.4	82713
78246	36.6	195932
80473	45	304455
108502	42.8	500001
94636	40.3	288191
64284	36.4	57529
104997	44	500001
82664	37.8	130234
82595	40.6	233965
115686	34.8	500001
117098	39.8	500001
87191	36	133232
81885	39.8	293061
95078	40.3	500001
97058	34	188699
75885	34.8	85964
89500	42.6	500001
78613	35.2	252879
89580	40.3	325998
86803	37.8	353557
102471	39.7	388647
106323	42.8	500001
85344	36.4	229889
51853	29.9	75795
66301	32.6	155489
51655	38.7	38573
73509	31.2	155825
98098	40	337411
102544	34.4	349727
104894	37.6	500001
100316	34	330938
113099	40	500001
90594	36.7	349614
119630	42.2	500001
105164	46.6	500001
82117	36	127445
114653	38.3	500001
104217	42.3	500001
111175	40.3	500001
50484	26	18590
48679	32	27121
44084	35.7	80641
53402	31.9	121383
58945	37.7	37735
54557	34.3	176784
54373	37.5	45150
67665	37.9	201534
49526	31.5	113096
60992	33.1	252298
49953	32.4	56977
46139	29	24755
52131	32.8	112313
51139	31.9	111338
46197	30.8	19043
36442	30.4	12000
40315	24.5	11008
43881	23.9	13841
42865	26.5	12568
49515	33.5	107497
49065	27.8	89271
45164	30.5	84401
65872	32	59028
74477	34.7	253388
38576	28.9	14132
61119	33.4	150612
80677	38.6	322215
80140	33.8	238499
69727	38	248350
88642	38.8	360950
58020	38.7	156729
83685	35.1	172533
63186	38.4	65286
50567	35.8	34854
65868	33.1	102832
58231	31.5	96319
75653	40.8	297143
53925	28.8	27353
91589	36.1	317644
55656	29.9	23287
68012	33.5	113060
94074	37.9	454570
76702	36.2	309718
62129	38.6	164862
45799	28.3	12809
60846	36.8	84136
41475	29.3	16056
48265	34.5	54492
36683	29.2	14030
48302	29.9	47202
59972	30.3	76245
61113	28.2	56041
106366	50	500001
87294	45.8	362067
64339	42.3	279620
53896	36.6	56765
42075	40.9	69925
74238	40.3	290185
77765	36.3	269925
69959	38.4	135679
89963	44.9	400555
103838	43.9	500001
98606	50.9	500001
132825	49	500001
100920	49.4	500001
109038	44.5	500001
112546	50.4	500001
102776	42.1	500001
81895	48.1	406272
103350	50.6	500001
92190	47	463928
75311	49.2	404318
103118	45.7	500001
71539	46.7	301172
36645	36.3	20293
80092	46.5	433993
81531	46.7	397622
65795	35.5	66733
99956	43.5	500001
87704	60.6	500001
94820	35.6	272283
84936	41.1	222887
112797	48.9	500001
101273	46.6	500001
98360	45.9	476883
40602	27.9	11341
62193	35.7	71956
35816	28.6	10476
48490	33.6	22107
40938	33.3	13448
43335	30.1	14797
66980	38.8	151703
31746	27.9	9704
45513	31.1	18125
42475	28.5	13142
44714	28.5	11994
72051	39.8	273632
54981	29.6	16729
48100	31.1	24992
41795	35.9	13313
56533	36.9	42346
43814	42.4	54319
39928	37.2	12635
49548	29.6	14717
46463	27.6	14804
53449	29.9	35314
44631	35.2	14603
55242	29.8	25706
42116	33.9	18153
47254	31.3	24095
43566	28.5	20337
47698	25.3	13316
74649	30.5	214845
47118	28.1	16160
42238	29.8	24238
40625	25.2	12215
66171	33.5	61648
65109	41.6	255353
51770	33.2	47347
67370	39	212028
46717	40.2	57073
47932	33.7	27517
59322	33.5	154254
51648	32.2	82030
64927	41.2	118976
61336	40.2	97527
44624	29	69682
42206	26.9	22290
41406	23.6	14630
54910	31.7	166709
53158	29.8	79797
54658	30	66251
41804	26.8	14416
56114	30.8	129213
50353	29.7	106949
52383	27.3	14861
45730	37.9	31239
57757	32.1	124601
52170	29.2	69449
58240	30.5	127341
85743	35.3	291246
70691	34.3	171177
59864	33.4	96276
37068	38.3	12555
35835	29.8	10475
42552	27	14279
38169	27.6	15840
35338	23.8	10718
41281	25.2	12394
39628	24.2	11558
41179	30.6	14629
40985	26.5	12933
29513	32.6	14167
38067	28.1	15316
41682	25	13971
47244	26.3	28005
52920	29.7	22415
87105	40.1	388683
49334	37.7	35697
60856	31.8	63381
98866	37.1	384215
69082	38.7	207779
79503	41.6	404220
69903	33.4	123617
49660	31.7	59031
49719	26.8	24955
47942	25.5	22374
50733	31.8	36326
53082	28.3	48754
73336	31.1	245262
54218	32.9	86592
45029	37.4	66158
79476	33.7	268312
71427	32.7	115997
67142	32.1	199344
81258	35.3	322743
82753	35.1	292893
73005	30.4	75000
75829	35.6	315733
69327	32.6	258237
60243	31.3	161993
42915	29.4	69534
72020	33.6	255559
40316	28.4	65977
69913	30.8	130111
50543	30.2	86104
35753	31.4	12427
49170	25.5	20887
51170	27.3	55114
41730	26.4	14397
74668	36.6	253626
102335	34.4	497171
89582	34.3	356530
92682	31.8	193475
80556	38	100000
75371	34.3	175304
94733	38.7	442625
56041	27.8	19105
84534	32.9	201282
72918	34.4	217149
70590	30.1	52808
92947	32	340821
117235	30.8	500001
98448	33	428962
102690	45.1	500001
109038	48.1	500001
63102	42.2	66094
86516	47.5	425377
109534	47	500001
85015	44.5	419836
72529	39.2	199705
71871	34.7	166344
70004	36.6	137468
70571	37.5	225534
107453	47.6	500001
102208	44.9	500001
81470	42.6	262320
76138	35.1	118604
107240	43.9	500001
82842	30.8	73297
179581	45.1	500001
93640	37.4	439888
92061	37.3	347433
118726	35.4	500001
114893	36.4	500001
48362	50.6	43979
55754	32.7	31983
54412	45.3	195695
57638	39.1	91780
63377	35.6	101279
70176	39.7	126338
54995	42	92257
67038	30.8	74354
69131	37.2	179419
79833	37.4	289899
76115	37.1	283881
92404	38.8	427962
101681	42.7	500001
89876	35.7	308403
95408	37.2	481499
95989	37.9	500001
83920	33.5	240956
81357	36.4	269420
91755	33.7	224733
77799	32.6	91013
74961	34	151832
77500	38.2	237665
64356	32.9	39683
61014	29.3	32152
89614	32	334305
83716	32.8	309941
82211	32.4	274817
82387	34	293546
81458	35	296361
49162	29.5	29418
48523	33.5	58767
47762	31	24544
47802	31	14876
51086	37.9	87606
45993	34.7	35000
51237	34.7	92510
48194	27.9	26924
41593	32.5	15811
50828	34.6	50386
49557	29.5	14065
46503	29.4	12994
49898	30.9	13989
46022	27.6	39253
46675	26.8	19331
56316	27.9	53741
69833	33.5	239303
63089	33.2	158699
82509	32	142456
80138	34.5	242010
48807	28.4	20359
0	31	0
60500	29	95607
46546	30	29580
55094	28.4	109761
64650	31.2	157003
83789	31.8	218595
81570	31.1	206783
88725	31.3	285955
63053	33.2	169768
82201	30.9	257160
46989	27.3	42990
64904	29.7	189067
71563	30.6	183690
66448	31.3	183308
62876	31	121843
55662	29.8	83066
45981	27.9	39783
50109	25.5	50790
43386	27.3	45514
60229	28.4	110806
50174	26.8	90712
38114	25.3	12218
53552	27	62915
50453	27.9	102158
43653	23.9	14410
54088	29.4	106932
53433	27.9	111753
42740	29.6	29358
64978	28.3	75000
48448	26.1	60369
50358	28.7	122700
55381	29.1	84444
55212	27.3	101922
49426	29.2	46807
69996	30.5	155207
62447	30.4	179222
58748	28.8	127344
59667	27	52073
63363	30.9	167173
67576	28.3	145716
59754	29.7	111151
59209	29.6	107105
59123	29.1	110851
68573	29.6	164980
48665	28.5	23109
59838	31.3	117689
69750	31.4	156139
74498	30.3	203101
72653	29.1	245397
68303	30.1	178792
81713	33.4	312182
77011	33.4	296316
65772	31.8	168279
98392	32.1	269080
81716	32.3	196466
99833	32.6	500000
51181	38.3	165037
65884	34.4	267319
63805	30.9	217065
76756	30.7	184916
68979	35.2	177580
70060	33.4	257975
69958	33.5	265873
52117	28.4	100292
43372	26.4	16152
38876	23.7	12708
37779	23.6	11418
36252	29	16631
49283	27.2	77622
27139	22.6	10421
31987	23	10000
35009	22.8	10299
51606	28.3	112248
39735	25.9	13993
47939	28.7	53579
43338	29.4	98008
30022	37.6	13341
56244	28.7	104407
57712	30.5	122803
37493	25	12188
36721	34.4	16365
26265	33	10216
58044	27	105031
56549	27.1	47569
37503	24.7	11663
44160	25.8	20390
35808	25.8	11878
31112	23.3	10216
37683	23.9	11831
54444	32.6	138499
51646	30.4	121158
50150	31	161895
53849	31.9	58277
66437	32.7	261351
45748	29.7	65830
51675	29.2	69807
29520	26.7	9500
37378	29.2	13979
50256	34.3	107120
41011	26.8	25734
44665	29.5	11400
51572	28.8	69917
52103	26.8	55858
57285	28.7	131808
45944	28.6	49033
42674	28.1	57848
44794	30.3	71127
56726	32	142983
36240	25.8	13712
44142	27.9	29197
43539	23.7	11382
30000	29.9	31300
35961	26.1	10896
32005	23	9449
50030	29.3	92072
67188	31.7	177043
67332	29.5	209145
43351	22.6	12575
39370	24.6	11316
42884	25.7	18455
33856	21.5	10724
54404	28.8	106092
46721	29.8	91160
70754	30.7	225614
51030	29.5	150375
37169	27.8	21243
41290	28.9	28260
36755	22.2	10557
46546	27.6	50000
58895	29.5	147046
60992	30.6	169600
61087	28.9	130681
62272	29.8	142268
46654	29.4	49329
49175	31.7	71998
38616	29	21124
38030	31.7	14201
41053	26.8	22693
57782	30	188212
47333	26.7	32963
40485	28.1	25514
46361	25.5	14301
46226	29.4	45745
53792	28.8	111713
46466	30.6	59156
37211	26.4	16548
29117	30.1	11215
47309	30	123690
49293	29.9	57079
48671	31.4	26504
42850	29.4	35960
46982	29	76826
54968	30.8	142935
50375	32.4	158920
54111	29.4	113052
42204	30.1	76472
40065	26.6	39752
52936	29.1	77103
46196	29	80175
44437	27.1	70369
41848	25.4	45373
42662	27.9	37989
48987	29.3	108484
53432	31.3	77356
47188	29.2	66308
38936	24.4	21309
36768	26.5	13202
37432	25.2	21535
29154	26	13219
45817	26.5	57071
36428	25.5	16876
41164	27.4	51135
34218	25.1	25136
34001	25.6	11337
43490	25.9	25568
28007	35	14164
27603	24	11078
36186	31.1	32901
41746	29.3	58901
29970	28.4	12095
49080	29.3	78722
31816	32.3	12958
30384	32.2	14827
41693	34.8	100368
29653	34.6	37333
50572	30	104541
61122	29.4	171845
54117	29.5	113617
44127	29.4	71907
40351	24.6	19180
29712	27.8	13707
35867	29.6	57492
31761	25.5	13366
92518	33.2	418581
84409	46.4	437626
66873	29.5	79528
82328	32.3	305741
60919	29.9	61768
46303	35	67028
54796	33	139637
32224	26.6	11265
42127	26.9	14729
40137	27.2	12148
46674	29.3	42547
53010	33.3	103835
52247	31.5	19957
73454	33.2	260040
56930	22.3	88303
40035	23.6	11923
51860	29.9	22715
62487	32.9	122452
50955	27.1	15851
40551	25	11000
54005	29.9	57839
55075	32.4	106077
53924	29.8	63187
57149	31.5	38844
42686	29.7	12881
49423	31.9	24102
46931	29.2	81571
38872	31.6	15818
53598	32.8	152086
53882	35.1	69347
25556	26.4	11477
38157	26.3	14057
29841	25.4	12873
34616	26.7	20661
28232	27.7	14286
33841	26.5	13553
28396	24.5	12078
47789	27.8	84355
28898	26.7	12209
29349	25.2	10962
23666	25.8	9606
83700	42.3	294244
72992	40.2	184776
54418	36.7	102815
54860	33	55254
44599	31	30095
44436	28.8	14283
46450	31.6	21903
55051	29.9	27906
47002	30	59114
42969	33.4	56645
52429	34.8	98338
33813	28.9	12437
38724	27.1	18894
38323	29	15579
45087	27.4	25199
41745	31.5	59096
28801	27.3	10704
32443	26.9	13713
31295	28.6	11164
26614	28.3	9593
22668	23.3	9062
30453	23.6	10139
24331	25.1	9762
29213	23.3	9972
23768	21	9235
28734	31.1	9830
22107	23.4	8813
27694	24.7	10435
27624	25.9	10799
22631	24.4	9231
15627	60.1	8869
31177	27.9	11554
22288	24.2	8735
29225	25	9892
20675	27.1	8558
72526	41.8	275610
65755	39.1	250000
51557	29.8	130593
35496	26.1	13177
45469	28.3	57574
49684	31.9	75603
58613	42.1	142733
49994	32.9	82799
53376	31.9	100727
43869	30.9	64467
31981	25.3	11545
21526	25.3	10305
27557	27.8	10691
27742	23.9	9158
43578	25.1	83957
35684	37	14755
23617	39.4	10996
29446	30.7	11292
50154	28.7	63306
34202	27.5	18631
33058	24.8	11317
36038	25.1	12759
27822	27	11981
16455	20	8141
32813	23.5	12578
29962	24.3	10346
34210	24.9	12528
27823	27.1	11965
29591	27	12500
28506	24.5	10422
26459	31.3	9010
52526	30.2	118636
44035	28.1	21997
45628	26.6	21724
54564	31.8	137056
50775	31.5	108779
48900	28	47911
40861	27	35000
44687	26.7	38421
38558	28.5	61365
38188	29.2	21413
42971	30.9	19150
34769	29.3	14019
43626	26.9	38691
31845	26.9	11258
33120	27.7	13116
79435	43.2	226095
85482	46.4	473878
72094	45.1	317759
72179	37.7	216616
58200	33.2	21243
64902	39.5	104975
69941	35.5	269692
55581	40.4	77326
53682	31.4	26725
58194	38	168487
28582	25.1	9867
40424	35.1	69799
33735	27	10436
48430	32	15667
61290	43.2	202721
29319	27.1	9716
44368	27.9	12124
53978	36	77365
61096	34.2	121954
64985	33.6	106589
45864	31.3	30377
31857	26.4	13518
41773	31.6	24424
48581	33.9	46646
54902	56.8	42646
96436	45.6	500001
105644	33.9	237109
57554	52.8	140544
69096	38.9	113001
105551	44.3	500001
31196	28.5	9720
31705	33	11159
41391	28	10977
44820	30.5	14905
40455	30.8	11572
36806	32.4	11101
55178	33	41597
76924	40.9	292918
41932	32.1	21318
36266	27	11301
68706	41.6	227873
59821	36	167171
62105	40.6	253262
72491	42.9	324217
76631	50.2	390055
58146	63.1	275777
63106	37.7	154957
19870	20.9	8247
35254	26.5	12353
32276	28.1	15527
47967	30.5	97159
28008	25.2	9809
48076	30.9	33306
59701	29.5	87213
57985	34.3	114636
43260	28	15000
48596	53.8	167287
39568	27.2	11850
28001	23.3	10248
32508	26.8	13353
28914	23.4	10926
34296	28.6	14143
38199	28.4	14715
34076	48.5	13155
35740	28.1	13410
45197	33.2	63448
45210	34.5	109220
56398	35.3	149528
47912	34	21224
50387	30.5	17110
48945	28	14388
84040	39.5	410725
96622	42.8	500001
109416	48.1	500001
108712	35.9	500001
93845	42.8	469801
82987	35.3	283081
79642	36.3	318021
93827	35.6	500001
77633	38.6	340828
99544	35.9	488015
50888	32.2	107520
41666	29.3	23388
59083	35.9	107209
52450	32.9	108921
32227	32.4	14365
27321	25	9518
37246	24.7	13169
37563	30	15121
39964	29.7	15270
38144	39.7	14758
36539	31.1	10296
38072	38.8	12376
58592	51.8	150383
92316	43.9	322592
53502	37.7	31958
67770	37.1	120417
69978	43.8	213362
43893	34.1	11668
85533	54.2	421431
97802	54.6	500001
79712	45	321076
72411	46.3	250000
108766	53.1	500001
81326	36	274253
82264	34.3	329239
66381	29.1	48225
44519	51.6	143869
57125	22.8	63433
73612	34.5	211143
79419	36.4	310627
64547	42.8	193838
64763	43.1	268114
76222	41.8	283502
85503	48.9	390108
114589	47.4	415974
68574	42.5	243411
35877	29.5	13524
32779	27.9	10102
135672	49.2	500001
115364	52.7	500001
103741	50.9	500001
101163	52.3	500001
72569	44	256263
38638	33	17225
65724	32.8	47707
60842	34.4	108977
49137	32.6	25577
42485	34.5	39482
63949	43.8	152823
88040	47.5	500001
109775	50.2	500001
91081	49.2	500001
83820	45.5	318180
61965	50.3	155666
85556	35.9	293834
35176	39.5	16829
45034	40.6	75940
34923	30	16046
44187	31.3	18089
68000	43.1	192704
64503	35.6	53683
49881	34.5	63770
55164	50.9	210906
59373	36.2	90869
83433	33.2	161242
97769	43.9	277575
50467	39.5	151880
54674	37.4	151376
74263	36.9	264478
71037	38	263979
44496	43.1	37238
42862	44.7	70533
31307	37.3	28001
45018	34.8	31614
30142	43.2	43992
32797	36.3	15136
41936	38.9	47404
54906	39	136058
35722	29.9	13796
59741	32.7	52559
60395	36.9	82511
35559	41.6	14471
52361	50.6	180450
44824	44.5	45381
43351	48.1	78228
52764	38.7	86604
42316	38.4	45260
48600	37.9	116050
60134	36.8	152043
49805	37.9	76564
51102	40.9	110119
49943	40.6	126807
64238	38.7	187738
52174	42	98546
50768	27.5	57106
50319	28.7	50740
44912	26.3	47378
45885	26.2	45544
48087	26.7	53251
21315	25.3	8962
26368	21.6	9138
27264	22.4	9985
32799	23.5	11250
44532	28	39007
42296	43.5	48509
30358	29.5	16528
65328	30.5	149635
62225	27.8	118541
61595	27.8	112967
67985	39	181068
80882	42.7	276163
55979	36.2	125355
62102	47.6	91768
44934	44.1	100000
67124	45.1	200210
94177	45.7	335368
53393	53.6	115722
47798	39.3	54479
24410	29.7	9224
20341	28.4	9236
38369	33.3	14633
41123	30.7	48081
40714	32.5	20326
45896	27.3	13620
42086	30.7	20427
33984	72.1	151895
50384	37.9	52636
46515	43.2	52234
51836	43.3	102218
56013	45.4	110455
44083	31.3	53564
48953	30.8	67714
